ID code:,985,,Test number:,1407,,Barometric press. (mmHg):,769,,t,Rf,VT,VE,VO2,VCO2,O2exp,CO2exp,VE/VO2,VE/VCO2,VO2/Kg,R,FeO2,FeCO2,HR,VO2/HR,Load1,Load2,Load3,Phase,Marker,FetO2,FetCO2,FiO2,FiCO2,Ti,Te,Ttot,Ti/Ttot,IV,PetO2,PetCO2,P(a-et)CO2,SpO2,VD(phys),VD/VT,Env. Temp.,Analyz. Temp.,Analyz. Press.,Env. Press.,Batteries,PaCO2,PaO2,PH,SaO2,HCO3-,Bias Flow,La-,Hb,Steady State,EEm,EEh,EEkc,EEbsa,EEkg,PROg,PROkc,FATg,FATkc,CHOg,CHOkc,PRO%,FAT%,CHO%,npRQ,t Rel,mark Speed,mark Dist.,ST I,ST II,ST III,ST aVR,ST aVL,ST aVF,ST V1,ST V2,ST V3,ST V4,ST V5,ST V6,S I,S II,S III,S aVR,S aVL,S aVF,S V1,S V2,S V3,S V4,S V5,S V6,P Syst,P Diast,Symptom,DP,Stage,RR,METS,Phase time,Qt,SV,Vt/FVC,Long,Lat,Alt,GPS Speed,GPS Dist.,predVO2,BR,O2 Cost,EEtot,IC,Step,LogVE,P(A-a)O2,User 1,User 2,User 3
,,,,,,,,,00:04:20,32.32758621,2.040621044,65.96835271,2524.532861,2175.709551,333.9847036,81.68602979,26.13091465,30.32038568,40.71827195,0.861826592,16.36681659,4.002998501,122,20.6928923,0,0,0,0,,15.27,5.01,20.81,0.06,0.862,0.994,1.856,0.464439655,2.04,110,36,0,0,0,0,21,0,620,769,0,0,0,0,0,0,0,0,0,,12.23661146,734.1966877,17620.7205,10569.51009,284.2051694,0,0,863.2465064,8114.51716,2285.914534,9600.841042,0,46.05099524,54.48608665,0.861826592,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.63379199,00:04:16,0,0,0,E 000°00.000,N 00°00.000,0,0,0,108,50,0,15.77059371,0,96,1.819335639,20.02808506,0,0,0
,,,,,,,,,00:04:22,32.11991435,2.114046689,67.90299856,2546.610544,2223.353571,347.4460718,84.23553135,26.66406873,30.54080082,41.07436361,0.873063836,16.43511819,3.984563435,123,20.70415076,0,0,0,0,,15.3,5.03,20.8,0.07,0.868,1,1.868,0.464668094,2.106,110,36,0,0,0,0,21,0,620,769,0,0,0,0,0,0,0,0,0,,12.37902283,742.7413701,17825.79288,10692.51951,287.5127884,0,0,799.9814144,7519.825295,2476.600327,10401.72137,0,42.18508172,58.35208253,0.873063836,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.73553246,00:04:18,0,0,0,E 000°00.000,N 00°00.000,0,0,0,109,49,0,16.18085429,0,97,1.831888953,20.0184608,0,0,0
,,,,,,,,,00:04:23,32.71537623,1.961076595,64.15735863,2407.829588,2114.026279,322.1550164,78.62662793,26.64530702,30.34842058,38.83596109,0.877980024,16.4274571,4.009360374,124,19.41798055,0,0,0,0,,15.3,5.05,20.8,0.07,0.842,0.992,1.834,0.45910578,1.98,110,36,0,0,0,0,21,0,620,769,0,0,0,0,0,0,0,0,0,,11.71905418,703.1432507,16875.43802,10122.46419,272.1844841,0,0,727.0927924,6834.672249,2412.24301,10131.42064,0,40.50071022,60.03648992,0.877980024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.09598888,00:04:19,0,0,0,E 000°00.000,N 00°00.000,0,0,0,103,52,0,16.38167159,0,98,1.807246476,20.0184608,0,0,0
,,,,,,,,,00:04:25,34.20752566,1.861136134,63.66486207,2385.035417,2104.976691,305.4302862,75.05732575,26.69346611,30.24492496,38.46831318,0.882576702,16.4109589,4.032876712,124,19.23415659,0,0,0,0,,15.3,5.08,20.78,0.08,0.796,0.958,1.754,0.45381984,1.863,110,36,0,0,0,0,21,0,620,769,0,0,0,0,0,0,0,0,0,,11.62167508,697.3005047,16735.21211,10038.35191,269.922776,0,0,693.0799702,6514.95172,2454.801804,10310.16758,0,38.9296035,61.60763012,0.882576702,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.99094662,00:04:21,0,0,0,E 000°00.000,N 00°00.000,0,0,0,102,52,0,16.77068375,0,99,1.803899802,19.99921228,0,0,0
,,,,,,,,,00:04:28,32.32758621,2.095690277,67.74860811,2488.414813,2235.191834,345.2025104,84.33751141,27.22560875,30.30997478,40.13572279,0.898239241,16.47201946,4.0243309,124,20.06786139,0,0,0,0,,15.26,5.1,20.77,0.08,0.786,1.07,1.856,0.423491379,2.075,110,36,0,0,0,0,21,0,620,769,0,0,0,0,0,0,0,0,0,,12.17362871,730.4177223,17530.02534,10515.10803,282.7423441,0,0,626.6730611,5890.726774,2793.689439,11733.49564,0,33.60364096,66.93370613,0.898239241,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.46734937,00:04:24,0,0,0,E 000°00.000,N 00°00.000,0,0,0,106,49,0,17.36556634,0,100,1.830900377,19.98958802,0,0,0
,,,,,,,,,00:04:29,32.46753247,2.030423038,65.9228259,2392.094463,2174.301102,334.9025241,81.68602979,27.5586215,30.31908775,38.58216876,0.908952859,16.49422401,4.023103968,125,19.13675571,0,0,0,0,,15.27,5.1,20.75,0.08,0.79,1.058,1.848,0.427489177,2.045,110,36,0,0,0,0,21,0,619,769,0,0,0,0,0,0,0,0,0,,11.73411963,704.0471777,16897.13227,10135.47715,272.5343914,0,0,538.9953828,5066.556598,2838.424986,11921.38494,0,29.9847129,70.55271129,0.908952859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.02347679,00:04:25,0,0,0,E 000°00.000,N 00°00.000,0,0,0,102,50,0,17.56479758,0,101,1.819035816,19.9703395,0,0,0
,,,,,,,,,00:04:33,27.93296089,2.2976108,64.17907264,2348.672769,2163.502102,378.3460306,94.43353756,27.32567665,29.66443739,37.88181886,0.921159444,16.46693298,4.110075455,125,18.78938215,0,0,0,0,,15.16,5.21,20.77,0.08,0.846,1.302,2.148,0.393854749,2.27,109,37,0,0,0,0,21,0,619,769,0,0,0,0,0,0,0,0,0,,11.55658384,693.3950304,16641.48073,9982.128622,268.4109795,0,0,458.2636654,4307.678455,2957.917179,12423.25215,0,25.88518729,74.65232424,0.921159444,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.82337682,00:04:29,0,0,0,E 000°00.000,N 00°00.000,0,0,0,100,52,0,18.34115436,0,102,1.807393437,19.98958802,0,0,0
,,,,,,,,,00:04:35,26.33889377,2.323105816,61.1880373,2283.722188,2100.247363,380.589592,97.18699924,26.79311767,29.1337289,36.83422883,0.919659744,16.38279192,4.183494293,125,18.2697775,0,0,0,0,,15.01,5.36,20.77,0.08,0.902,1.376,2.278,0.39596137,2.297,108,38,0,0,0,0,21,0,618,769,0,0,0,0,0,0,0,0,0,,11.23275958,673.9655748,16175.17379,9702.421793,260.8898999,0,0,454.0664025,4268.224183,2855.688406,11993.8913,0,26.38750123,74.1499996,0.919659744,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52406538,00:04:31,0,0,0,E 000°00.000,N 00°00.000,0,0,0,97,54,0,18.72097675,0,103,1.786666523,19.98958802,0,0,0
,,,,,,,,,00:04:37,25.72898799,2.221125754,57.14731785,2183.135994,1976.525724,362.3351609,93.61769706,26.17671002,28.91301497,35.21187088,0.905360788,16.31313131,4.214876033,125,17.46508796,0,0,0,0,,14.87,5.42,20.79,0.08,0.894,1.438,2.332,0.383361921,2.251,107,39,0,0,0,0,21,0,618,769,0,0,0,0,0,0,0,0,0,,10.69939952,641.9639709,15407.1353,9241.726069,248.5021823,0,0,511.3184662,4806.393582,2543.699861,10683.53942,0,31.1958939,69.34150448,0.905360788,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.06053454,00:04:33,0,0,0,E 000°00.000,N 00°00.000,0,0,0,93,57,0,19.08651274,0,104,1.756995852,20.00883654,0,0,0
,,,,,,,,,00:04:38,28.16901408,1.947819187,54.86814612,2193.868603,1940.809452,313.6906712,83.92959116,25.00976861,28.27075376,35.38497747,0.884651638,16.10471204,4.308900524,125,17.55094882,0,0,0,0,,14.72,5.47,20.77,0.08,0.87,1.26,2.13,0.408450704,1.965,106,39,0,0,0,0,21,0,618,769,0,0,0,0,0,0,0,0,0,,10.69579848,641.7479088,15401.94981,9238.615635,248.4185454,0,0,626.2630294,5886.872476,2285.196217,9597.824111,0,38.22160537,62.31564333,0.884651638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.10999356,00:04:34,0,0,0,E 000°00.000,N 00°00.000,0,0,0,94,59,0,19.26480605,0,105,1.739320287,19.98958802,0,0,0
,,,,,,,,,00:04:40,28.68068834,1.986571611,56.97624123,2316.198637,2014.431679,318.4837341,85.56127215,24.59903064,28.28402761,37.35804253,0.86971456,16.03182752,4.30698152,125,18.5295891,0,0,0,0,,14.66,5.46,20.76,0.08,0.864,1.228,2.092,0.413001912,1.979,105,39,0,0,0,0,21,0,618,769,0,0,0,0,0,0,0,0,0,,11.24939903,674.963942,16199.13461,9716.794308,261.2763646,0,0,746.7975557,7019.897023,2206.249899,9266.249577,0,43.3350126,57.20212716,0.86971456,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.67372644,00:04:36,0,0,0,E 000°00.000,N 00°00.000,0,0,0,99,57,0,19.63055934,0,106,1.755693795,19.97996376,0,0,0
,,,,,,,,,00:04:41,34.56221198,1.57457216,54.42069677,2276.797087,1901.734558,250.6669928,67.20486096,23.90230428,28.61634739,36.72253367,0.835267477,15.91968912,4.268134715,124,18.36126683,0,0,0,0,,14.74,5.34,20.75,0.09,0.774,0.962,1.736,0.445852535,1.631,106,38,0,0,0,0,21,0,618,769,0,0,0,0,0,0,0,0,0,,10.96101544,657.6609262,15783.86223,9467.699748,254.578423,0,0,928.1681196,8724.780325,1700.910272,7143.823143,0,55.27658693,45.2602984,0.835267477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.49215248,00:04:37,0,0,0,E 000°00.000,N 00°00.000,0,0,0,97,59,0,19.81564613,0,107,1.735764098,19.9703395,0,0,0
,,,,,,,,,00:04:43,36.36363636,1.625562191,59.11135239,2430.110067,2029.25581,260.1511386,68.02070146,24.32455764,29.12957159,39.19532366,0.835046872,16.00376412,4.184441656,124,19.59766183,0,0,0,0,,14.86,5.2,20.75,0.08,0.744,0.906,1.65,0.450909091,1.672,107,37,0,0,0,0,21,0,618,769,0,0,0,0,0,0,0,0,0,,11.6984356,701.9061359,16845.74726,10104.65467,271.705601,0,0,991.9948476,9324.751567,1812.247087,7611.437763,0,55.35374253,45.18314115,0.835046872,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1986639,00:04:39,0,0,0,E 000°00.000,N 00°00.000,0,0,0,104,56,0,20.19330365,0,108,1.771670896,19.9703395,0,0,0
,,,,,,,,,00:04:45,38.11944091,1.6408592,62.54863533,2537.454202,2120.346039,263.6184607,67.81674134,24.6501534,29.49925823,40.92668067,0.835619432,16.06587943,4.133001865,124,20.46334034,0,0,0,0,,14.99,5.11,20.75,0.08,0.74,0.834,1.574,0.470139771,1.66,108,36,0,0,0,0,21,0,618,769,0,0,0,0,0,0,0,0,0,,12.21698239,733.0189432,17592.45464,10552.55526,283.7492683,0,0,1032.218751,9702.856258,1900.964321,7984.050148,0,55.15351017,45.38337778,0.835619432,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.69333734,00:04:41,0,0,0,E 000°00.000,N 00°00.000,0,0,0,108,53,0,20.59189395,0,109,1.796217839,19.9703395,0,0,0
,,,,,,,,,00:04:46,38.61003861,1.581710764,61.06991367,2399.825843,2032.482506,256.5818364,64.04347904,25.44764399,30.04695662,38.70686843,0.846929169,16.22179239,4.049000645,124,19.35343421,0,0,0,0,,15.18,5.01,20.77,0.07,0.718,0.836,1.554,0.462033462,1.659,109,36,0,0,0,0,21,0,618,769,0,0,0,0,0,0,0,0,0,,11.58792237,695.2753422,16686.60821,10009.19763,269.1388421,0,0,909.0712855,8545.270084,1959.747747,8230.940537,0,51.21034769,49.32662427,0.846929169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.05910527,00:04:42,0,0,0,E 000°00.000,N 00°00.000,0,0,0,102,54,0,20.79026816,0,110,1.785827306,19.98958802,0,0,0
,,,,,,,,,00:04:48,37.5,1.55825535,58.43457562,2288.689948,1961.788229,253.0125342,63.63555879,25.53188808,29.78638304,36.91435401,0.857166446,16.23691099,4.083769634,123,18.60723535,0,0,0,0,,15.24,5.02,20.78,0.07,0.726,0.874,1.6,0.45375,1.623,110,36,0,0,0,0,21,0,618,769,0,0,0,0,0,0,0,0,0,,11.08026873,664.816124,15955.58698,9570.706118,257.348177,0,0,808.9942336,7604.545795,2008.745304,8436.730277,0,47.66070848,52.87633911,0.857166446,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.54695829,00:04:44,0,0,0,E 000°00.000,N 00°00.000,0,0,0,98,56,0,21.16807134,0,111,1.766669894,19.99921228,0,0,0
,,,,,,,,,00:04:50,36.49635036,1.55825535,56.87063321,2256.754768,1940.418953,252.1966937,64.65535941,25.20018303,29.30843008,36.39927045,0.85982712,16.18455497,4.14921466,123,18.34759974,0,0,0,0,,15.18,5.06,20.79,0.07,0.75,0.894,1.644,0.45620438,1.61,109,36,0,0,0,0,21,0,618,769,0,0,0,0,0,0,0,0,0,,10.93308802,655.9852814,15743.64675,9443.577132,253.9297863,0,0,782.8475921,7358.767365,2016.53175,8469.433348,0,46.74118697,53.79588021,0.85982712,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.39979156,00:04:46,0,0,0,E 000°00.000,N 00°00.000,0,0,0,96,57,0,21.53496062,0,112,1.754888064,20.00883654,0,0,0
,,,,,,,,,00:04:52,32.71537623,1.519502926,49.71110991,2002.191198,1717.808528,245.0580894,63.83951891,24.82835304,28.9386792,32.29340642,0.857964279,16.12751678,4.201342282,122,16.41140326,0,0,0,0,,15.09,5.14,20.8,0.07,0.746,1.088,1.834,0.406761178,1.564,108,37,0,0,0,0,21,0,618,769,0,0,0,0,0,0,0,0,0,,9.695214068,581.7128441,13961.10826,8374.34965,225.1791654,0,0,703.7712773,6615.450007,1766.818302,7420.636867,0,47.38484857,53.1522049,0.857964279,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.226687547,00:04:48,0,0,0,E 000°00.000,N 00°00.000,0,0,0,85,63,0,21.87876565,0,113,1.69645346,20.0184608,0,0,0
,,,,,,,,,00:04:55,27.93296089,1.988611212,55.54779922,2212.233363,1933.10988,321.4411559,83.92959116,25.10937596,28.73494146,35.68118327,0.873827288,16.16410256,4.220512821,121,18.28292035,0,0,0,0,,15.06,5.2,20.8,0.06,0.878,1.27,2.148,0.408752328,2.036,108,37,0,0,0,0,21,0,618,769,0,0,0,0,0,0,0,0,0,,10.75571127,645.3426759,15488.22422,9290.365973,249.8100681,0,0,690.762181,6493.164502,2161.48995,9078.257789,0,41.92323412,58.61393572,0.873827288,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.19462379,00:04:51,0,0,0,E 000°00.000,N 00°00.000,0,0,0,94,58,0,22.39003879,0,114,1.744666857,20.0184608,0,0,0
,,,,,,,,,00:04:57,27.67527675,2.035522041,56.33363581,2272.707624,1978.340237,328.06986,86.88701296,24.78701406,28.47520097,36.65657458,0.87047723,16.11723447,4.268537074,121,18.78270763,0,0,0,0,,14.98,5.25,20.81,0.07,0.892,1.276,2.168,0.411439114,2.052,108,37,0,0,0,0,21,0,620,769,0,0,0,0,0,0,0,0,0,,11.0403144,662.4188639,15898.05273,9536.195114,256.4202054,0,0,728.4857762,6847.766296,2175.162401,9135.682086,0,43.07298769,57.46415765,0.87047723,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.47330702,00:04:53,0,0,0,E 000°00.000,N 00°00.000,0,0,0,97,58,0,22.75330588,0,115,1.750767782,20.02808506,0,0,0
,,,,,,,,,00:04:59,27.59889604,2.020225031,55.75598063,2264.118258,1956.636631,325.1124382,86.17315253,24.62591362,28.49582786,36.51803641,0.864193654,16.09288238,4.265522463,120,18.86765215,0,0,0,0,,14.94,5.25,20.81,0.07,0.93,1.244,2.174,0.427782889,2.048,107,37,0,0,0,0,21,0,622,769,0,0,0,0,0,0,0,0,0,,10.98099064,658.8594387,15812.62653,9484.953558,255.0423633,0,0,760.9376324,7152.813744,2082.081497,8744.742287,0,45.23482378,55.3022755,0.864193654,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.43372469,00:04:55,0,0,0,E 000°00.000,N 00°00.000,0,0,0,97,58,0,23.12032763,0,116,1.746291459,20.02808506,0,0,0
,,,,,,,,,00:05:00,27.59889604,2.065096259,56.99437697,2308.342422,1998.379484,332.5569827,87.80483352,24.69060761,28.52029728,37.23132939,0.865720556,16.1037037,4.251851852,120,19.23618685,0,0,0,0,,14.95,5.27,20.81,0.06,0.932,1.242,2.174,0.428702852,2.047,107,38,0,0,0,0,21,0,624,769,0,0,0,0,0,0,0,0,0,,11.19983812,671.9902872,16127.76689,9673.985514,260.1252725,0,0,767.0788775,7210.541448,2143.77366,9003.849372,0,44.70886451,55.82824598,0.865720556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.63752268,00:04:56,0,0,0,E 000°00.000,N 00°00.000,0,0,0,99,57,0,23.30516787,0,117,1.755832011,20.02808506,0,0,0
,,,,,,,,,00:05:02,30.67484663,2.078353667,63.75317996,2569.869144,2218.142857,335.2084643,87.90681358,24.80794795,28.74169252,41.44950233,0.863134554,16.12855741,4.229636899,120,21.4155762,0,0,0,0,,14.99,5.23,20.81,0.07,0.916,1.04,1.956,0.468302658,2.059,108,37,0,0,0,0,21,0,626,769,0,0,0,0,0,0,0,0,0,,12.46051795,747.631077,17943.14585,10762.91183,289.4055782,0,0,870.4312384,8182.053641,2347.015076,9857.463318,0,45.59988371,54.93720779,0.863134554,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84271495,00:04:58,0,0,0,E 000°00.000,N 00°00.000,0,0,0,110,52,0,23.69950714,0,118,1.804501852,20.02808506,0,0,0
,,,,,,,,,00:05:04,36.31961259,1.651057206,59.9657581,2434.483586,2068.440525,265.9640021,69.24446221,24.63181862,28.99080606,39.26586428,0.84964242,16.10870908,4.193946881,119,20.45784526,0,0,0,0,,15.07,5.16,20.81,0.07,0.792,0.86,1.652,0.479418886,1.654,108,37,0,0,0,0,21,0,628,769,0,0,0,0,0,0,0,0,0,,11.76344337,705.8066019,16939.35845,10160.80585,273.2154588,0,0,905.8548243,8515.035348,2027.449073,8515.286106,0,50.26775586,50.26923619,0.84964242,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.21881837,00:05:00,0,0,0,E 000°00.000,N 00°00.000,0,0,0,104,55,0,24.10323983,0,119,1.777903329,20.02808506,0,0,0
,,,,,,,,,00:05:05,35.0877193,1.681651225,59.00530614,2382.5559,2036.572604,271.0630052,70.57020302,24.76554953,28.97284684,38.42832096,0.854784815,16.11885992,4.196482717,119,20.02147815,0,0,0,0,,15.06,5.19,20.8,0.07,0.802,0.908,1.71,0.469005848,1.658,108,37,0,0,0,0,21,0,629,769,0,0,0,0,0,0,0,0,0,,11.52768417,691.6610501,16599.8652,9957.166207,267.7397613,0,0,856.2149038,8048.420096,2057.283659,8640.591368,0,48.48485212,52.05217791,0.854784815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.97952027,00:05:01,0,0,0,E 000°00.000,N 00°00.000,0,0,0,102,56,0,24.29733256,0,120,1.770891068,20.0184608,0,0,0
,,,,,,,,,00:05:07,34.88372093,1.813205505,63.25135483,2481.360171,2147.039436,294.3144594,74.85336563,25.49059809,29.45980115,40.02193824,0.865267147,16.23172103,4.128233971,119,20.85176614,0,0,0,0,,15.12,5.16,20.79,0.07,0.778,0.942,1.72,0.452325581,1.776,109,37,0,0,0,0,21,0,629,769,0,0,0,0,0,0,0,0,0,,12.03791059,722.2746353,17334.59125,10397.87999,279.5901814,0,0,827.3579812,7777.165023,2297.745608,9650.531553,0,44.86500381,55.67210335,0.865267147,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4348395,00:05:03,0,0,0,E 000°00.000,N 00°00.000,0,0,0,106,52,0,24.69009247,0,121,1.801069832,20.00883654,0,0,0
,,,,,,,,,00:05:09,34.92433062,1.835641119,64.10853733,2473.511596,2158.031635,299.2095024,75.15930581,25.91802579,29.70694974,39.89534832,0.872456648,16.3,4.094444444,120,20.61259663,0,0,0,0,,15.18,5.16,20.79,0.07,0.776,0.942,1.718,0.451688009,1.822,109,37,0,0,0,0,21,0,629,769,0,0,0,0,0,0,0,0,0,,12.02183248,721.3099486,17311.43877,10383.99234,279.2167543,0,0,780.7349657,7338.908678,2396.552424,10065.52018,0,42.3934069,58.14375291,0.872456648,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.39867095,00:05:05,0,0,0,E 000°00.000,N 00°00.000,0,0,0,106,52,0,25.09108819,0,122,1.806915868,20.00883654,0,0,0
,,,,,,,,,00:05:10,34.72222222,1.866235138,64.79983116,2426.304018,2147.907785,306.4500868,75.26128587,26.70721834,30.16881433,39.13393577,0.88525913,16.42076503,4.032786885,120,20.21920015,0,0,0,0,,15.29,5.11,20.79,0.07,0.78,0.948,1.728,0.451388889,1.882,110,36,0,0,0,0,21,0,629,769,0,0,0,0,0,0,0,0,0,,11.83081742,709.8490453,17036.37709,10219.00095,274.7802756,0,0,688.9666907,6476.286892,2536.099681,10651.61866,0,38.01446082,62.5227923,0.88525913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.18112451,00:05:06,0,0,0,E 000°00.000,N 00°00.000,0,0,0,104,51,0,25.28986027,0,123,1.811573874,20.00883654,0,0,0
,,,,,,,,,00:05:13,33.48214286,1.92028457,64.29524232,2391.416932,2149.823209,315.8322525,77.91276749,26.88583553,29.90722309,38.57124084,0.898974654,16.44715879,4.057355284,120,19.92847443,0,0,0,0,,15.33,5.13,20.8,0.06,0.802,0.99,1.792,0.447544643,1.918,110,37,0,0,0,0,21,0,629,769,0,0,0,0,0,0,0,0,0,,11.70127873,702.0767238,16849.84137,10107.11045,271.771635,0,0,597.8933586,5620.19757,2695.282578,11320.18683,0,33.35460226,67.18275013,0.898974654,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.02035452,00:05:09,0,0,0,E 000°00.000,N 00°00.000,0,0,0,102,52,0,25.87816267,0,124,1.808178837,20.0184608,0,0,0
,,,,,,,,,00:05:14,35.00583431,1.585789967,55.51190081,1980.431262,1812.55927,262.2927199,63.3296186,28.03020831,30.62625412,31.94243971,0.915234628,16.54019293,3.993569132,121,16.36720051,0,0,0,0,,15.46,5.05,20.73,0.09,0.706,1.008,1.714,0.411901984,1.613,111,36,0,0,0,0,21,0,629,769,0,0,0,0,0,0,0,0,0,,9.730146419,583.8087851,14011.41084,8404.522859,225.9904975,0,0,415.4512859,3905.242087,2424.160898,10181.47577,0,27.87186909,72.66560011,0.915234628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.126411346,00:05:10,0,0,0,E 000°00.000,N 00°00.000,0,0,0,84,58,0,26.05675788,0,125,1.744386099,19.95109098,0,0,0
,,,,,,,,,00:05:15,36.63003663,1.46035449,53.49283847,2023.429941,1812.589473,238.1234451,60.47417686,26.43671391,29.51183335,32.6359668,0.895800461,16.30586592,4.141061453,121,16.7225615,0,0,0,0,,15.23,5.19,20.73,0.09,0.67,0.968,1.638,0.409035409,1.461,109,37,0,0,0,0,21,0,629,769,0,0,0,0,0,0,0,0,0,,9.892761787,593.5657072,14245.57697,8544.983703,229.7673705,0,0,521.7846679,4904.775879,2242.225423,9417.346778,0,34.43016656,66.10716292,0.895800461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.324561942,00:05:11,0,0,0,E 000°00.000,N 00°00.000,0,0,0,86,60,0,26.22028212,0,126,1.728295643,19.95109098,0,0,0
,,,,,,,,,00:05:17,36.31961259,1.553156347,56.41003681,2211.898207,1940.259244,251.1768931,65.26723978,25.50299857,29.07345345,35.67577754,0.877191924,16.17202889,4.202232436,121,18.28015047,0,0,0,0,,15.13,5.19,20.74,0.09,0.68,0.972,1.652,0.411622276,1.555,109,37,0,0,0,0,21,0,629,769,0,0,0,0,0,0,0,0,0,,10.76328781,645.7972684,15499.13444,9296.910295,249.9860394,0,0,672.2410597,6319.065961,2205.554515,9263.328961,0,40.77044422,59.76675018,0.877191924,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1930793,00:05:13,0,0,0,E 000°00.000,N 00°00.000,0,0,0,94,58,0,26.56454961,0,127,1.751356383,19.96071524,0,0,0
,,,,,,,,,00:05:19,33.93665158,1.763235275,59.83830118,2326.450376,2042.065839,285.6461541,73.52762482,25.72085861,29.3028266,37.52339315,0.877760325,16.20011567,4.170040486,122,19.06926537,0,0,0,0,,15.12,5.2,20.73,0.09,0.74,1.028,1.768,0.418552036,1.742,109,37,0,0,0,0,21,0,629,769,0,0,0,0,0,0,0,0,0,,11.32234431,679.3406588,16304.17581,9779.801609,262.9705776,0,0,703.7835039,6615.564937,2327.665873,9776.196668,0,40.57589303,59.96130551,0.877760325,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.72096947,00:05:15,0,0,0,E 000°00.000,N 00°00.000,0,0,0,99,55,0,26.93264348,0,128,1.776979255,19.95109098,0,0,0
